solver,benchmark_file,problem_type,num_vars,num_clauses,status,cpu_time,elapsed_time,wall_time,peak_memory,decisions,unit_propagations,pure_eliminations,conflicts,learned_clauses,flips,restarts,verified
dpll_jw,benchmarks/sudoku/sudoku_sat_13.cnf,sudoku,729,12005,SAT,2.474768052001309,2.476170682006341,2.476170682006341,3092371,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_13.cnf,sudoku,729,12005,SAT,0.13006717999996908,0.1300647200041567,0.1300647200041567,5129835,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_13.cnf,sudoku,729,12005,TIMEOUT,59.94923696300066,60.004524080999545,60.004524080999545,1992823,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_13.cnf,sudoku,729,12005,TIMEOUT,59.96073115299987,60.0046594680025,60.0046594680025,1990123,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_14.cnf,sudoku,729,12005,SAT,3.165627587999552,3.1694227119951393,3.1694227119951393,3092699,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_14.cnf,sudoku,729,12005,SAT,2.6825580570002785,2.684937735000858,2.684937735000858,3092403,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_14.cnf,sudoku,729,12005,SAT,0.13604344300074445,0.13604000100167468,0.13604000100167468,5128899,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_14.cnf,sudoku,729,12005,TIMEOUT,59.95789807000074,60.00477718500042,60.00477718500042,1999023,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_14.cnf,sudoku,729,12005,TIMEOUT,59.94442342700131,60.004401117999805,60.004401117999805,1992843,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_15.cnf,sudoku,729,12005,SAT,2.6058650630002376,2.6078175119982916,2.6078175119982916,3091779,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_15.cnf,sudoku,729,12005,SAT,2.6732004249988677,2.676111168002535,2.676111168002535,3091779,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_15.cnf,sudoku,729,12005,SAT,0.1460392530007084,0.14622075499937637,0.14622075499937637,5128563,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_15.cnf,sudoku,729,12005,TIMEOUT,59.95140180999988,60.00465399499808,60.00465399499808,1998583,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_15.cnf,sudoku,729,12005,TIMEOUT,59.958679139001106,60.00437765500101,60.00437765500101,1992715,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_16.cnf,sudoku,729,12005,SAT,2.862595542001145,2.863973278996127,2.863973278996127,3091751,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_16.cnf,sudoku,729,12005,SAT,3.364029622000089,3.3677769280038774,3.3677769280038774,3092103,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_16.cnf,sudoku,729,12005,SAT,0.1480147139991459,0.1480666569987079,0.1480666569987079,5128383,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_16.cnf,sudoku,729,12005,TIMEOUT,59.96087104400067,60.004730598004244,60.004730598004244,1998511,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_16.cnf,sudoku,729,12005,TIMEOUT,59.95485011100027,60.004453061003005,60.004453061003005,1998511,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_17.cnf,sudoku,729,12005,SAT,2.854729529000906,2.857775089003553,2.857775089003553,3092755,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_17.cnf,sudoku,729,12005,SAT,2.8902644099998724,2.893183519001468,2.893183519001468,3092403,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_17.cnf,sudoku,729,12005,SAT,0.14536338099969726,0.14548701800231356,0.14548701800231356,5128067,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_17.cnf,sudoku,729,12005,TIMEOUT,59.95480473899988,60.00507911200111,60.00507911200111,1998647,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_17.cnf,sudoku,729,12005,TIMEOUT,59.955436336000275,60.008452096997644,60.008452096997644,1999067,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_18.cnf,sudoku,729,12005,SAT,2.8539506119996076,2.85624581999582,2.85624581999582,3092375,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_18.cnf,sudoku,729,12005,SAT,3.197661291998884,3.203511132996937,3.203511132996937,3092375,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_18.cnf,sudoku,729,12005,SAT,0.17155991199979326,0.17179347499768483,0.17179347499768483,5129519,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_18.cnf,sudoku,729,12005,TIMEOUT,59.94003805000102,60.01009093200264,60.01009093200264,1998619,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_18.cnf,sudoku,729,12005,TIMEOUT,59.95018763199914,60.00490489000367,60.00490489000367,1998511,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_19.cnf,sudoku,729,12005,SAT,2.8274005469993426,2.8294381290033925,2.8294381290033925,3091779,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_19.cnf,sudoku,729,12005,SAT,2.8950668449997465,2.8971699999965494,2.8971699999965494,3091899,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_19.cnf,sudoku,729,12005,SAT,0.14749611700062815,0.14751430100295693,0.14751430100295693,5127795,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_19.cnf,sudoku,729,12005,TIMEOUT,59.93786996500057,60.005257083998,60.005257083998,1992683,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_19.cnf,sudoku,729,12005,TIMEOUT,59.94876061700052,60.00499082500028,60.00499082500028,1998539,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_sat_20.cnf,sudoku,729,12005,SAT,2.871241659999214,2.8736462969973218,2.8736462969973218,3091872,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_sat_20.cnf,sudoku,729,12005,SAT,2.871147194999139,2.8740679350012215,2.8740679350012215,3091811,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_sat_20.cnf,sudoku,729,12005,SAT,0.14728953600024397,0.14743884399649687,0.14743884399649687,5128563,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_sat_20.cnf,sudoku,729,12005,TIMEOUT,59.947688918000495,60.00503452299745,60.00503452299745,1987639,,,,,,,,
probsat,benchmarks/sudoku/sudoku_sat_20.cnf,sudoku,729,12005,TIMEOUT,59.949800074999075,60.00489797800401,60.00489797800401,1999067,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_unsat_01.cnf,sudoku,729,12005,SAT,2.9373195099997247,2.940626745999907,2.940626745999907,3092371,0,729,0,,,,,True
dpll_jw,benchmarks/sudoku/sudoku_unsat_01.cnf,sudoku,729,12005,SAT,2.99546345699855,2.999205806001555,2.999205806001555,3092371,0,729,0,,,,,True
cdcl,benchmarks/sudoku/sudoku_unsat_01.cnf,sudoku,729,12005,SAT,0.15447313499862503,0.15463741500570904,0.15463741500570904,5127843,0,,,0,0,,0,True
walksat,benchmarks/sudoku/sudoku_unsat_01.cnf,sudoku,729,12005,TIMEOUT,59.954187396000634,60.00480319200142,60.00480319200142,1992823,,,,,,,,
probsat,benchmarks/sudoku/sudoku_unsat_01.cnf,sudoku,729,12005,TIMEOUT,59.95987215800051,60.004989952998585,60.004989952998585,1998539,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_unsat_02.cnf,sudoku,729,12005,UNSAT,1.375800044999778,1.3771646180030075,1.3771646180030075,3092403,0,181,0,,,,,
dpll_jw,benchmarks/sudoku/sudoku_unsat_02.cnf,sudoku,729,12005,UNSAT,1.3430134879999969,1.344576170995424,1.344576170995424,3092403,0,181,0,,,,,
cdcl,benchmarks/sudoku/sudoku_unsat_02.cnf,sudoku,729,12005,UNSAT,0.14580891399964457,0.14590882299671648,0.14590882299671648,5017299,0,,,0,0,,0,
walksat,benchmarks/sudoku/sudoku_unsat_02.cnf,sudoku,729,12005,TIMEOUT,59.96740839700033,60.01007371300511,60.01007371300511,1998647,,,,,,,,
probsat,benchmarks/sudoku/sudoku_unsat_02.cnf,sudoku,729,12005,TIMEOUT,59.97081474799961,60.0054265170038,60.0054265170038,1998539,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_unsat_03.cnf,sudoku,729,12005,UNSAT,2.2021013459998358,2.2036906700013787,2.2036906700013787,3092523,0,342,0,,,,,
dpll_jw,benchmarks/sudoku/sudoku_unsat_03.cnf,sudoku,729,12005,UNSAT,2.22208084399972,2.224607021002157,2.224607021002157,3092403,0,342,0,,,,,
cdcl,benchmarks/sudoku/sudoku_unsat_03.cnf,sudoku,729,12005,UNSAT,0.1366765540005872,0.13667920499574393,0.13667920499574393,4995403,0,,,0,0,,0,
walksat,benchmarks/sudoku/sudoku_unsat_03.cnf,sudoku,729,12005,TIMEOUT,59.963759211999786,60.005285835002724,60.005285835002724,1998647,,,,,,,,
probsat,benchmarks/sudoku/sudoku_unsat_03.cnf,sudoku,729,12005,TIMEOUT,59.962777100001404,60.005077130001155,60.005077130001155,1998539,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_unsat_04.cnf,sudoku,729,12005,UNSAT,2.498349352999867,2.500582264001423,2.500582264001423,3092047,0,406,0,,,,,
dpll_jw,benchmarks/sudoku/sudoku_unsat_04.cnf,sudoku,729,12005,UNSAT,2.707814053999755,2.710322279999673,2.710322279999673,3091751,0,406,0,,,,,
cdcl,benchmarks/sudoku/sudoku_unsat_04.cnf,sudoku,729,12005,UNSAT,0.14388718800000788,0.1439105980025488,0.1439105980025488,4990239,0,,,0,0,,0,
walksat,benchmarks/sudoku/sudoku_unsat_04.cnf,sudoku,729,12005,TIMEOUT,59.94210226499854,60.017951570996956,60.017951570996956,1998995,,,,,,,,
probsat,benchmarks/sudoku/sudoku_unsat_04.cnf,sudoku,729,12005,TIMEOUT,59.91447325499939,60.00832337199972,60.00832337199972,1998639,,,,,,,,
dpll_baseline,benchmarks/sudoku/sudoku_unsat_05.cnf,sudoku,729,12005,UNSAT,4.451375234000807,4.457463088001532,4.457463088001532,3092403,0,434,0,,,,,
dpll_jw,benchmarks/sudoku/sudoku_unsat_05.cnf,sudoku,729,12005,UNSAT,4.445295321000231,4.449658363999333,4.449658363999333,3092403,0,434,0,,,,,
cdcl,benchmarks/sudoku/sudoku_unsat_05.cnf,sudoku,729,12005,UNSAT,0.3033608480000112,0.3040119829965988,0.3040119829965988,4990779,0,,,0,0,,0,
walksat,benchmarks/sudoku/sudoku_unsat_05.cnf,sudoku,729,12005,TIMEOUT,59.91298208399894,60.01112541800103,60.01112541800103,1998647,,,,,,,,
probsat,benchmarks/sudoku/sudoku_unsat_05.cnf,sudoku,729,12005,TIMEOUT,59.90386438799942,60.00868016899767,60.00868016899767,1998539,,,,,,,,
